"Player","Pos","Age","Rk","G","MP","Team","GS","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Awards","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP"
"Skylar Mays","PG",25,"419","6","189","POR",6,34,68,0.5,12,26,0.462,22,42,0.524,0.588,12,13,0.923,2,17,19,50,6,1,10,11,92,"","19.4",".624",".382",".191","1.2","10.4","5.8","40.0","1.5","0.5","11.9","19.3","0.6","0.1","0.7",".171","2.1","-2.1","0.0","0.1"
"Spencer Dinwiddie","PG",29,"41","26","917","BRK",26,144,356,0.404,43,149,0.289,101,207,0.488,0.465,98,123,0.797,9,98,107,236,28,8,55,63,429,"","15.8",".523",".419",".346","1.1","11.7","6.6","36.5","1.5","0.7","11.8","22.5","1.2","0.8","2.0",".103","0.7","-0.5","0.2","0.5"
"Spencer Dinwiddie","SG",29,"41","53","1808","DAL",53,316,694,0.455,138,341,0.405,178,353,0.504,0.555,170,207,0.821,19,144,163,279,39,16,90,124,940,"","16.1",".599",".491",".298","1.2","9.4","5.2","23.8","1.1","0.8","10.3","21.9","3.3","1.0","4.3",".114","2.0","-1.2","0.9","1.3"
"Spencer Dinwiddie","SG",29,"41","79","2725","2TM",79,460,1050,0.438,181,490,0.369,279,560,0.498,0.524,268,330,0.812,28,242,270,515,67,24,145,187,1369,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spencer Dinwiddie","SG-PG",29,"123","79","2725","TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.0",".573",".467",".314","1.2","10.2","5.7","28.1","1.2","0.8","10.8","22.1","4.5","1.8","6.3",".111","1.6","-0.9","0.7","1.8"
"Stanley Johnson","SF",26,"366","30","469","SAS",0,65,122,0.533,18,40,0.45,47,82,0.573,0.607,26,39,0.667,22,73,95,67,16,6,33,48,174,"","13.5",".625",".328",".320","4.9","17.7","11.1","19.0","1.6","1.1","19.2","15.2","0.5","0.3","0.7",".076","-0.8","-0.2","-1.0","0.1"
"Stanley Umude","SG",23,"534","1","2","DET",0,0,1,0,0,1,0,0,0,NA,0,2,2,1,0,0,0,0,1,1,0,0,2,"","65.6",".532","1.000","2.000","0.0","0.0","0.0","0.0","24.2","44.1","0.0","40.0","0.0","0.0","0.0",".626","15.9","32.7","48.6","0.0"
"Stephen Curry","PG",34,"21","56","1941","GSW",56,559,1133,0.493,273,639,0.427,286,494,0.579,0.614,257,281,0.915,39,302,341,352,52,20,179,117,1648,"MVP-9,CPOY-9,AS,NBA2","24.1",".656",".564",".248","2.3","16.8","9.7","30.0","1.3","0.9","12.5","31.0","5.8","2.0","7.8",".192","7.5","0.1","7.5","4.7"
"Sterling Brown","SF",27,"535","4","24","LAL",0,0,4,0,0,2,0,0,2,0,0,0,0,NA,3,5,8,2,3,0,0,4,0,"","7.0",".000",".500",".000","13.9","21.6","17.8","9.4","5.9","0.0","0.0","7.0","0.0","0.1","0.0",".040","-7.7","4.3","-3.3","0.0"
"Steven Adams","C",29,"280","42","1133","MEM",42,157,263,0.597,0,1,0,157,262,0.599,0.597,47,129,0.364,214,271,485,97,36,46,79,98,361,"","17.5",".564",".004",".490","20.1","25.3","22.7","11.2","1.5","3.7","19.8","14.6","1.3","2.1","3.4",".144","-0.3","0.9","0.6","0.7"
"Svi Mykhailiuk","SF",25,"342","13","40","NYK",0,6,12,0.5,6,10,0.6,0,2,0,0.75,3,5,0.6,0,7,7,1,1,0,2,1,21,"","15.8",".739",".833",".417","0.0","19.3","9.6","3.5","1.2","0.0","12.3","17.4","0.1","0.0","0.1",".141","3.6","0.5","4.1","0.1"
"Svi Mykhailiuk","SF",25,"342","19","428","CHO",8,71,161,0.441,36,89,0.404,35,72,0.486,0.553,23,34,0.676,15,31,46,52,14,4,22,22,201,"","13.8",".571",".553",".211","3.7","7.9","5.7","17.7","1.6","0.8","11.1","19.5","0.4","0.3","0.7",".076","0.3","-0.8","-0.5","0.2"
"Svi Mykhailiuk","SF",25,"342","32","468","TOT",8,77,173,0.445,42,99,0.424,35,74,0.473,0.566,26,39,0.667,15,38,53,53,15,4,24,23,222,"","14.0",".584",".572",".225","3.4","8.9","6.1","16.5","1.5","0.7","11.2","19.3","0.5","0.3","0.8",".081","0.5","-0.7","-0.1","0.2"
"T.J. McConnell","PG",30,"177","75","1526","IND",6,283,521,0.543,26,59,0.441,257,462,0.556,0.568,58,68,0.853,45,189,234,397,81,10,143,105,650,"","16.8",".590",".113",".131","3.3","13.7","8.5","37.9","2.5","0.6","20.6","19.1","1.9","1.2","3.1",".098","0.4","0.1","0.5","1.0"
"T.J. Warren","PF",29,"293","26","490","BRK",0,102,200,0.51,16,48,0.333,86,152,0.566,0.55,27,33,0.818,13,59,72,29,15,7,17,45,247,"","14.3",".576",".240",".165","3.1","13.2","8.3","9.1","1.5","1.2","7.3","20.9","0.3","0.5","0.8",".081","-1.4","-0.6","-2.0","0.0"
"T.J. Warren","PF",29,"293","42","687","2TM",0,132,270,0.489,22,67,0.328,110,203,0.542,0.53,28,35,0.8,26,95,121,40,22,12,20,65,314,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T.J. Warren","PF-SF",29,"498","42","687","TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.5",".550",".248",".130","4.2","15.4","9.8","8.7","1.6","1.5","6.5","19.5","0.4","0.8","1.2",".081","-1.7","-0.2","-2.0","0.0"
"T.J. Warren","SF",29,"293","16","197","PHO",0,30,70,0.429,6,19,0.316,24,51,0.471,0.471,1,2,0.5,13,36,49,11,7,5,3,20,67,"","11.6",".473",".271",".029","7.2","20.7","13.8","7.7","1.7","2.3","4.1","16.0","0.0","0.3","0.3",".080","-2.5","0.6","-1.9","0.0"
"Taj Gibson","C",37,"371","49","480","WAS",2,65,125,0.52,8,24,0.333,57,101,0.564,0.552,30,42,0.714,32,61,93,34,15,12,26,84,168,"","11.4",".585",".192",".336","7.7","13.6","10.8","9.6","1.5","2.1","15.3","15.3","0.4","0.5","0.8",".082","-3.6","0.5","-3.2","-0.1"
"Talen Horton-Tucker","SG",22,"155","65","1313","UTA",20,257,613,0.419,58,203,0.286,199,410,0.485,0.467,126,168,0.75,41,169,210,246,41,29,126,108,698,"","13.7",".508",".331",".274","3.4","13.7","8.6","27.4","1.5","1.9","15.5","25.9","-0.3","1.1","0.8",".029","-1.1","-0.5","-1.6","0.2"
"Tari Eason","PF",21,"136","82","1767","HOU",5,296,660,0.448,59,172,0.343,237,488,0.486,0.493,109,145,0.752,195,301,496,88,96,47,101,189,760,"","15.2",".525",".261",".220","12.0","18.9","15.4","7.4","2.6","2.6","12.2","19.3","0.9","1.7","2.6",".070","-1.3","-0.4","-1.7","0.1"
"Taurean Prince","PF",28,"233","54","1192","MIN",4,177,379,0.467,74,194,0.381,103,185,0.557,0.565,65,77,0.844,15,117,132,84,28,15,69,123,493,"","10.0",".597",".512",".203","1.4","10.8","6.2","9.6","1.1","1.1","14.3","17.3","0.3","1.0","1.3",".052","-2.6","-0.6","-3.3","-0.4"
"Terance Mann","SG",26,"147","81","1872","LAC",36,272,524,0.519,77,198,0.389,195,326,0.598,0.593,92,118,0.78,77,199,276,184,42,22,80,149,713,"","13.4",".619",".378",".225","4.7","11.8","8.3","14.0","1.1","1.0","12.2","15.3","2.8","1.5","4.3",".111","-0.3","0.1","-0.2","0.8"
"Terence Davis","SG",25,"250","64","841","SAC",5,154,364,0.423,89,243,0.366,65,121,0.537,0.545,34,43,0.791,20,119,139,67,43,12,53,104,431,"","12.9",".563",".668",".118","2.7","16.1","9.4","11.1","2.4","1.2","12.2","22.2","0.0","0.9","0.9",".054","-1.3","-0.3","-1.5","0.1"
"Terrence Ross","SG",31,"221","21","386","PHO",0,71,166,0.428,34,98,0.347,37,68,0.544,0.53,12,14,0.857,12,57,69,41,10,2,6,44,188,"","14.2",".546",".590",".084","3.4","16.7","9.9","15.4","1.3","0.5","3.4","19.7","0.6","0.4","1.0",".127","0.3","0.2","0.5","0.2"
"Terrence Ross","SG",31,"221","42","944","ORL",9,129,299,0.431,61,160,0.381,68,139,0.489,0.533,15,20,0.75,10,75,85,54,25,8,37,53,334,"","8.6",".543",".535",".067","1.2","9.0","5.1","8.1","1.3","0.8","10.7","15.7","-0.1","0.7","0.6",".032","-2.7","-0.4","-3.1","-0.3"
"Terrence Ross","SG",31,"221","63","1330","TOT",9,200,465,0.43,95,258,0.368,105,207,0.507,0.532,27,34,0.794,22,132,154,95,35,10,43,97,522,"","10.2",".544",".555",".073","1.8","11.2","6.5","10.2","1.3","0.7","8.2","16.8","0.5","1.2","1.6",".059","-1.8","-0.3","-2.1","0.0"
"Terry Rozier","SG",28,"48","63","2221","CHO",63,493,1188,0.415,165,505,0.327,328,683,0.48,0.484,178,220,0.809,51,208,259,319,74,16,134,119,1329,"","14.7",".517",".425",".185","2.4","10.2","6.2","22.7","1.6","0.6","9.4","26.9","0.1","1.6","1.7",".037","0.6","-1.1","-0.6","0.8"
"Terry Taylor","PF",23,"423","26","228","IND",2,30,65,0.462,4,18,0.222,26,47,0.553,0.492,5,7,0.714,22,17,39,10,3,5,9,24,69,"","8.8",".507",".277",".108","10.7","8.3","9.5","5.9","0.6","1.9","11.7","14.2","0.0","0.1","0.1",".021","-3.4","-1.9","-5.3","-0.2"
"Terry Taylor","PF",23,"423","31","264","TOT",2,39,75,0.52,5,19,0.263,34,56,0.607,0.553,6,11,0.545,27,20,47,10,3,6,9,26,89,"","11.0",".557",".253",".147","11.4","8.4","9.9","5.1","0.5","2.0","10.1","14.2","0.2","0.1","0.3",".054","-2.3","-1.8","-4.1","-0.1"
"Terry Taylor","PF",23,"423","5","36","CHI",0,9,10,0.9,1,1,1,8,9,0.889,0.95,1,4,0.25,5,3,8,0,0,1,0,2,20,"","25.0",".850",".100",".400","16.0","9.3","12.6","0.0","0.0","2.7","0.0","14.5","0.2","0.0","0.2",".262","4.6","-0.9","3.7","0.1"
"Thaddeus Young","PF",34,"331","54","795","TOR",9,108,198,0.545,6,34,0.176,102,164,0.622,0.561,18,26,0.692,71,95,166,75,54,5,42,88,240,"","14.1",".573",".172",".131","9.4","14.6","11.8","12.9","3.4","0.6","16.7","13.5","0.7","1.1","1.8",".109","-1.8","1.9","0.1","0.4"
"Thanasis Antetokounmpo","PF",30,"442","37","206","MIL",0,20,46,0.435,0,8,0,20,38,0.526,0.435,11,22,0.5,15,29,44,15,3,3,12,22,51,"","6.7",".458",".174",".478","7.9","14.1","11.1","9.3","0.7","1.2","17.7","13.8","-0.1","0.2","0.1",".022","-6.5","-1.1","-7.6","-0.3"
"Théo Maledon","PG",21,"299","44","854","CHO",7,102,254,0.402,28,95,0.295,74,159,0.465,0.457,63,74,0.851,14,109,123,152,37,12,59,61,295,"","11.6",".515",".374",".291","1.7","13.9","7.7","24.2","2.1","1.2","17.1","17.0","0.0","0.9","0.8",".047","-3.0","0.5","-2.5","-0.1"
"Theo Pinson","SG",27,"418","40","323","DAL",1,31,87,0.356,22,62,0.355,9,25,0.36,0.483,11,13,0.846,10,53,63,46,6,1,12,34,95,"","10.1",".512",".713",".149","3.6","19.3","11.4","19.6","0.9","0.3","11.5","14.7","0.2","0.2","0.5",".071","-2.5","-0.9","-3.4","-0.1"
"Thomas Bryant","C",25,"202","18","205","DEN",1,33,68,0.485,4,9,0.444,29,59,0.492,0.515,13,18,0.722,19,41,60,2,2,7,10,25,83,"","11.8",".547",".132",".265","11.0","22.4","16.8","1.3","0.5","3.0","11.6","18.2","0.0","0.2","0.3",".066","-4.4","-2.2","-6.6","-0.2"
"Thomas Bryant","C",25,"202","41","876","LAL",25,197,301,0.654,22,50,0.44,175,251,0.697,0.691,80,108,0.741,67,212,279,29,14,23,28,77,496,"","21.5",".712",".166",".359","8.5","25.1","17.1","5.0","0.8","2.2","7.4","18.2","2.7","1.2","3.8",".211","2.4","-0.1","2.3","0.9"
"Thomas Bryant","C",25,"202","59","1081","TOT",26,230,369,0.623,26,59,0.441,204,310,0.658,0.659,93,126,0.738,86,253,339,31,16,30,38,102,579,"","19.7",".682",".160",".341","8.9","24.6","17.0","4.3","0.7","2.4","8.2","18.2","2.7","1.4","4.1",".183","1.1","-0.5","0.6","0.7"
"Tim Hardaway Jr.","SF",30,"94","71","2152","DAL",45,340,847,0.401,212,550,0.385,128,297,0.431,0.527,127,165,0.77,21,230,251,129,49,12,60,120,1019,"","12.1",".554",".649",".195","1.1","12.6","6.8","9.0","1.1","0.5","6.1","20.6","1.0","1.3","2.3",".051","-0.3","-1.5","-1.8","0.1"
"Tobias Harris","SF",30,"85","74","2436","PHI",74,423,845,0.501,126,324,0.389,297,521,0.57,0.575,113,129,0.876,67,357,424,186,68,40,89,149,1085,"","14.8",".602",".383",".153","3.3","17.0","10.3","11.4","1.4","1.5","9.0","18.2","3.1","2.8","5.9",".116","0.6","0.1","0.7","1.7"
"Tony Bradley","C",25,"493","12","33","CHI",0,6,12,0.5,3,5,0.6,3,7,0.429,0.625,4,4,1,1,10,11,1,1,1,1,2,19,"","21.7",".690",".417",".333","3.5","33.8","18.9","4.4","1.5","2.9","6.8","19.8","0.1","0.1","0.2",".220","4.4","0.5","4.9","0.1"
"Torrey Craig","PF",32,"201","79","1948","PHO",60,228,500,0.456,100,253,0.395,128,247,0.518,0.556,32,45,0.711,145,281,426,117,50,62,73,179,588,"","11.6",".566",".506",".090","8.1","16.3","12.1","7.9","1.3","2.9","12.3","13.0","1.5","2.5","4.0",".098","-1.3","0.7","-0.6","0.7"
"Trae Young","PG",24,"9","73","2541","ATL",73,597,1390,0.429,154,460,0.335,443,930,0.476,0.485,566,639,0.886,56,161,217,741,80,9,300,104,1914,"","22.0",".573",".331",".460","2.4","7.0","4.7","42.5","1.5","0.3","15.2","32.6","5.3","1.4","6.7",".126","5.3","-2.0","3.3","3.4"
"Tre Jones","PG",23,"112","68","1984","SAS",65,341,743,0.459,45,158,0.285,296,585,0.506,0.489,148,172,0.86,56,189,245,448,89,9,110,98,875,"","16.0",".534",".213",".231","3.0","10.8","6.7","31.5","2.1","0.4","11.8","19.3","2.6","0.8","3.4",".082","-0.2","-0.8","-1.0","0.5"
"Tre Mann","PG",21,"223","67","1183","OKC",5,197,501,0.393,81,257,0.315,116,244,0.475,0.474,42,55,0.764,27,128,155,120,40,11,62,99,517,"","10.0",".492",".513",".110","2.4","11.8","7.0","14.0","1.6","0.9","10.6","20.7","-0.6","1.1","0.5",".021","-3.0","-1.0","-3.9","-0.6"
"Trendon Watford","PF",22,"241","62","1182","POR",12,181,323,0.56,25,64,0.391,156,259,0.602,0.599,72,100,0.72,42,196,238,130,32,12,71,118,459,"","13.6",".625",".198",".310","4.1","19.2","11.6","16.0","1.3","0.9","16.2","16.1","1.3","0.7","2.1",".084","-1.4","-0.4","-1.8","0.1"
"Trent Forrest","SG",24,"441","23","277","ATL",3,25,60,0.417,0,2,0,25,58,0.431,0.417,2,3,0.667,5,32,37,38,7,2,15,17,52,"","6.1",".424",".033",".050","2.0","12.8","7.3","16.5","1.2","0.6","19.7","11.6","-0.2","0.2","-0.1","-0.011","-5.3","0.2","-5.1","-0.2"
"Trevelin Queen","SG",25,"487","7","70","IND",0,7,29,0.241,2,15,0.133,5,14,0.357,0.276,5,5,1,8,9,17,6,2,5,7,4,21,"","6.0",".337",".517",".172","12.7","14.2","13.5","11.1","1.4","6.1","18.3","22.9","-0.3","0.1","-0.2","-0.133","-5.6","-1.5","-7.2","-0.1"
"Trevor Hudgins","PG",23,"511","5","28","HOU",0,2,9,0.222,2,8,0.25,0,1,0,0.333,3,3,1,0,0,0,3,0,0,1,1,9,"","4.2",".436",".889",".333","0.0","0.0","0.0","13.9","0.0","0.0","8.8","16.8","0.0","0.0","0.0","-0.035","-3.8","-4.7","-8.4","0.0"
"Trevor Keels","SG",19,"530","3","8","NYK",0,1,4,0.25,1,4,0.25,0,0,NA,0.375,0,0,NA,0,2,2,0,0,0,0,0,3,"","3.7",".375","1.000",".000","0.0","27.6","13.7","0.0","0.0","0.0","0.0","21.4","0.0","0.0","0.0","-0.062","-7.4","-5.6","-13.0","0.0"
"Trey Lyles","PF",27,"206","74","1247","SAC",0,187,408,0.458,87,240,0.363,100,168,0.595,0.565,101,124,0.815,68,232,300,66,27,31,64,97,562,"","14.2",".607",".588",".304","6.3","21.1","13.7","7.0","1.0","2.2","12.2","18.1","1.4","1.2","2.6",".098","0.0","-0.9","-1.0","0.3"
"Trey Murphy III","SF",22,"73","79","2448","NOP",65,387,800,0.484,202,497,0.406,185,303,0.611,0.61,172,190,0.905,59,222,281,112,89,43,61,155,1148,"","15.2",".650",".621",".238","2.7","10.3","6.5","6.4","1.8","1.7","6.5","16.6","4.8","2.8","7.6",".150","1.4","0.4","1.8","2.3"
"Troy Brown Jr.","SF",23,"215","76","1860","LAL",45,200,465,0.43,107,281,0.381,93,184,0.505,0.545,34,39,0.872,62,246,308,95,59,16,49,120,541,"","9.6",".561",".604",".084","3.7","13.7","8.9","6.6","1.5","0.7","9.2","12.1","1.0","2.0","2.9",".075","-1.8","0.8","-1.0","0.5"
"Ty Jerome","SG",25,"294","45","816","GSW",2,118,242,0.488,35,90,0.389,83,152,0.546,0.56,38,41,0.927,7,71,78,135,23,5,30,64,309,"","12.8",".594",".372",".169","1.0","9.4","5.3","22.1","1.3","0.5","10.3","14.9","1.4","0.7","2.1",".124","-1.1","0.3","-0.8","0.3"
"Tyler Dorsey","SF",26,"510","3","8","DAL",0,4,5,0.8,1,2,0.5,3,3,1,0.9,0,0,NA,1,1,2,0,0,0,0,0,9,"","45.5",".900",".400",".000","14.4","14.7","14.5","0.0","0.0","0.0","0.0","28.3","0.1","0.0","0.1",".367","17.0","0.8","17.8","0.0"
"Tyler Herro","SG",23,"44","67","2337","MIA",67,487,1109,0.439,203,537,0.378,284,572,0.497,0.531,170,182,0.934,27,333,360,280,51,16,158,101,1347,"","15.3",".566",".484",".164","1.3","17.3","9.0","19.9","1.1","0.7","11.7","25.6","1.1","2.4","3.5",".072","1.5","-0.8","0.6","1.6"
"Tyrese Haliburton","PG",22,"71","56","1883","IND",56,412,841,0.49,161,402,0.4,251,439,0.572,0.586,175,201,0.871,33,172,205,585,91,25,141,69,1160,"AS","23.6",".624",".478",".239","1.9","10.1","6.0","47.6","2.3","1.1","13.2","23.8","6.4","1.2","7.6",".195","7.0","0.2","7.2","4.4"
"Tyrese Martin","SG",23,"486","16","66","ATL",0,9,23,0.391,1,7,0.143,8,16,0.5,0.413,2,2,1,5,7,12,2,1,0,2,2,21,"","7.7",".440",".304",".087","8.2","11.7","10.0","3.9","0.7","0.0","7.7","16.5","0.0","0.0","0.0","-0.010","-4.2","-3.1","-7.4","-0.1"
"Tyrese Maxey","SG",22,"63","60","2016","PHI",41,439,913,0.481,160,369,0.434,279,544,0.513,0.568,180,213,0.845,23,153,176,212,49,8,80,132,1218,"","17.0",".605",".404",".233","1.4","8.8","5.2","16.9","1.2","0.4","7.4","24.1","3.7","1.6","5.4",".128","1.9","-1.2","0.6","1.3"
"TyTy Washington Jr.","PG",21,"387","31","433","HOU",2,58,160,0.363,19,80,0.238,39,80,0.488,0.422,10,18,0.556,2,43,45,47,15,2,14,29,145,"","7.5",".432",".500",".113","0.5","11.0","5.7","15.3","1.7","0.5","7.7","17.4","-0.3","0.1","-0.1","-0.016","-5.0","-1.3","-6.3","-0.5"
"Tyus Jones","PG",26,"122","80","1940","MEM",22,311,710,0.438,121,326,0.371,190,384,0.495,0.523,80,100,0.8,28,172,200,417,83,6,74,32,823,"6MOY-6","16.0",".546",".459",".141","1.5","9.4","5.5","28.8","2.0","0.3","8.9","17.7","3.4","2.3","5.7",".141","1.2","0.3","1.6","1.7"
"Udoka Azubuike","C",23,"399","36","359","UTA",4,59,72,0.819,0,0,NA,59,72,0.819,0.819,7,20,0.35,31,88,119,11,6,15,18,34,125,"","16.1",".774",".000",".278","9.5","26.1","17.9","4.3","0.8","3.5","18.2","11.5","0.6","0.4","1.0",".134","-1.2","0.5","-0.6","0.1"
"Udonis Haslem","C",42,"475","7","71","MIA",1,10,29,0.345,3,9,0.333,7,20,0.35,0.397,4,5,0.8,4,7,11,0,1,2,1,11,27,"","6.2",".433",".310",".172","6.4","12.0","9.1","0.0","0.7","2.9","3.1","20.1","-0.1","0.1","0.0","-0.009","-8.2","-3.9","-12.1","-0.2"
"Usman Garuba","C",20,"339","75","970","HOU",1,86,177,0.486,24,59,0.407,62,118,0.525,0.554,29,47,0.617,120,187,307,64,44,29,47,135,225,"","12.9",".569",".333",".266","13.4","21.4","17.4","8.8","2.2","2.9","19.2","10.5","0.9","0.9","1.8",".091","-2.0","0.6","-1.4","0.2"
"Vernon Carey Jr.","C",21,"519","11","28","WAS",0,2,8,0.25,0,0,NA,2,8,0.25,0.25,2,2,1,3,8,11,3,2,2,2,5,6,"","10.8",".338",".000",".250","12.4","30.6","21.8","13.3","3.5","6.0","18.4","16.9","-0.1","0.1","0.0",".014","-7.1","2.1","-5.0","0.0"
"Victor Oladipo","SG",30,"246","42","1106","MIA",2,160,403,0.397,70,212,0.33,90,191,0.471,0.484,59,79,0.747,16,112,128,146,57,12,87,99,449,"","10.6",".513",".526",".196","1.6","12.3","6.8","19.8","2.6","1.1","16.6","21.1","-0.9","1.5","0.6",".024","-2.9","0.8","-2.1","0.0"
"Vince Williams Jr.","SG",22,"471","15","105","MEM",1,12,40,0.3,4,28,0.143,8,12,0.667,0.35,2,2,1,4,11,15,4,6,2,5,12,30,"","3.9",".367",".700",".050","4.0","11.1","7.6","4.8","2.7","1.7","10.9","18.1","-0.3","0.2","-0.1","-0.049","-8.3","-0.2","-8.5","-0.2"
"Vit Krejci","PG",22,"466","29","165","ATL",0,15,37,0.405,5,21,0.238,10,16,0.625,0.473,1,2,0.5,6,20,26,17,5,1,5,17,36,"","7.7",".475",".568",".054","3.9","13.4","8.6","12.4","1.4","0.5","11.7","10.9","0.0","0.1","0.1",".042","-4.2","0.6","-3.6","-0.1"
"Vlatko Čančar","PF",25,"297","60","889","DEN",9,108,227,0.476,43,115,0.374,65,112,0.58,0.57,38,41,0.927,24,104,128,80,22,14,37,84,297,"","11.0",".606",".507",".181","3.2","13.1","8.3","11.5","1.2","1.4","13.1","13.8","0.9","0.8","1.7",".093","-1.7","-0.1","-1.8","0.0"
"Walker Kessler","C",21,"165","74","1703","UTA",40,298,414,0.72,1,3,0.333,297,411,0.723,0.721,82,159,0.516,231,389,620,69,26,173,58,169,679,"ROY-3","21.5",".702",".007",".384","14.9","24.4","19.7","5.7","0.7","8.6","10.7","13.3","4.6","2.5","7.1",".200","1.4","1.5","2.9","2.1"
"Wendell Carter Jr.","C",23,"113","57","1690","ORL",54,322,613,0.525,80,225,0.356,242,388,0.624,0.591,144,195,0.738,120,377,497,132,30,33,106,159,868,"","17.3",".621",".367",".318","8.0","25.3","16.6","12.0","0.9","1.9","13.2","20.5","2.6","2.0","4.6",".130","0.9","0.1","1.0","1.3"
"Wendell Moore Jr.","SG",21,"460","29","153","MIN",2,18,43,0.419,2,17,0.118,16,26,0.615,0.442,4,5,0.8,4,14,18,18,8,5,8,13,42,"","9.3",".465",".395",".116","3.0","10.0","6.6","15.3","2.5","2.8","15.0","14.9","-0.1","0.2","0.1",".028","-3.8","1.3","-2.4","0.0"
"Wenyen Gabriel","C",25,"272","68","1024","LAL",2,155,260,0.596,10,36,0.278,145,224,0.647,0.615,52,84,0.619,116,170,286,36,26,35,46,144,372,"","14.4",".626",".138",".323","12.6","17.2","15.0","4.8","1.2","2.9","13.4","14.1","1.5","1.3","2.8",".132","-2.3","0.1","-2.2","-0.1"
"Wesley Matthews","SF",36,"364","52","820","MIL",0,58,160,0.363,39,124,0.315,19,36,0.528,0.484,24,28,0.857,34,79,113,34,20,13,18,71,179,"","7.0",".519",".775",".175","4.5","9.7","7.2","5.1","1.2","1.3","9.5","9.8","0.3","0.9","1.2",".073","-3.4","0.8","-2.7","-0.1"
"Will Barton","SG",32,"268","16","211","TOR",2,28,79,0.354,14,42,0.333,14,37,0.378,0.443,2,2,1,5,21,26,17,11,3,3,17,72,"","9.9",".451",".532",".025","2.5","12.2","7.0","11.0","2.6","1.4","3.6","16.7","0.0","0.2","0.2",".051","-2.9","0.5","-2.5","0.0"
"Will Barton","SG",32,"268","40","782","WAS",0,110,285,0.386,52,138,0.377,58,147,0.395,0.477,35,45,0.778,10,101,111,95,17,10,45,39,307,"","10.0",".504",".484",".158","1.5","13.8","7.9","16.5","1.1","1.1","12.9","19.4","-0.4","0.6","0.2",".013","-1.7","-0.9","-2.7","-0.1"
"Will Barton","SG",32,"268","56","993","TOT",2,138,364,0.379,66,180,0.367,72,184,0.391,0.47,37,47,0.787,15,122,137,112,28,13,48,56,379,"","10.0",".493",".495",".129","1.7","13.5","7.7","15.4","1.4","1.1","11.1","18.9","-0.4","0.8","0.4",".021","-2.0","-0.6","-2.6","-0.2"
"Willy Hernangómez","C",28,"320","38","458","NOP",2,89,169,0.527,3,11,0.273,86,158,0.544,0.536,81,104,0.779,58,122,180,33,17,13,39,64,262,"","20.7",".610",".065",".615","14.4","30.1","22.3","10.7","1.8","2.7","15.4","23.8","0.8","0.8","1.6",".171","-0.2","0.5","0.3","0.3"
"Xavier Cooks","PF",27,"464","10","126","WAS",1,17,28,0.607,0,1,0,17,27,0.63,0.607,4,10,0.4,16,22,38,6,6,4,8,13,38,"","14.3",".586",".036",".357","14.7","18.7","16.8","6.4","2.3","2.7","19.8","13.9","0.1","0.2","0.2",".094","-3.2","-0.4","-3.6","-0.1"
"Xavier Moon","SG",28,"517","4","20","LAC",0,3,9,0.333,1,3,0.333,2,6,0.333,0.389,0,0,NA,0,3,3,5,0,0,1,2,7,"","7.2",".389",".333",".000","0.0","16.6","8.4","35.7","0.0","0.0","10.0","21.8","0.0","0.0","0.0","-0.030","-4.1","-1.0","-5.1","0.0"
"Xavier Sneed","SF",25,"498","4","48","CHO",0,5,10,0.5,3,6,0.5,2,4,0.5,0.65,4,4,1,0,5,5,5,0,1,3,7,17,"","9.5",".723",".600",".400","0.0","11.3","5.6","13.9","0.0","1.8","20.3","12.9","0.1","0.0","0.1",".086","-3.1","-0.4","-3.6","0.0"
"Xavier Tillman Sr.","C",24,"251","61","1180","MEM",29,188,306,0.614,4,15,0.267,184,291,0.632,0.621,49,89,0.551,121,186,307,96,58,29,44,97,429,"","17.3",".621",".049",".291","10.9","16.7","13.8","10.9","2.3","2.2","11.3","13.7","2.3","1.9","4.2",".171","0.3","1.7","1.9","1.2"
"Yuta Watanabe","SF",28,"288","58","928","BRK",1,114,232,0.491,60,135,0.444,54,97,0.557,0.621,34,47,0.723,30,111,141,48,25,17,22,80,322,"","12.1",".637",".582",".203","3.7","13.1","8.5","7.0","1.3","1.6","8.0","13.1","1.3","0.9","2.1",".111","-0.4","-0.2","-0.6","0.3"
"Zach Collins","C",25,"144","63","1441","SAS",26,284,548,0.518,55,147,0.374,229,401,0.571,0.568,108,142,0.761,116,286,402,180,37,49,129,199,731,"","16.4",".599",".268",".259","8.5","22.5","15.2","18.0","1.2","2.8","17.4","21.2","1.2","1.0","2.2",".074","-0.5","0.3","-0.2","0.6"
